ticker,date,time,headline,url
MSFT,Jun-03-26,05:05AM,Nvidia CEO Pitches Insane AI Returns to Billionaire Families,https://finance.yahoo.com/sectors/technology/articles/nvidia-ceo-pitches-insane-ai-090523020.html
MSFT,Jun-03-26,04:44AM,"Private infra, real estate capital to play larger financing role in AI data center boom, Goldman says",https://finance.yahoo.com/sectors/technology/articles/private-infra-real-estate-capital-084445184.html
MSFT,Jun-02-26,09:41PM,"S&P 500, Nasdaq, Dow Futures Ease After Another Record Close As AI Momentum Cushions Iran's Expanding Strikes: MRVL, AVGO, MSFT, PANW In Focus",https://finance.yahoo.com/m/4c5f2e87-75f6-3c2a-98e5-584a48d7067c/s%26p-500%2C-nasdaq%2C-dow-futures.html
MSFT,Jun-02-26,09:28PM,"Microsoft details Azure and AI roadmap to build, run, and govern agents at Build 2026",https://www.digitimes.com/news/a20260603VL202/microsoft-azure-ai-agent-2026.html
MSFT,Jun-02-26,08:59PM,Microsoft's Majorana 2 quantum chip draws both industry interest and expert skepticism,https://www.digitimes.com/news/a20260603VL204/microsoft-2026.html
MSFT,Jun-02-26,08:56PM,Microsoft expands its model lineup and management tools at Build 2026,https://www.digitimes.com/news/a20260603VL203/microsoft-2026-management-cost-azure.html
MSFT,Jun-02-26,08:15PM,Microsoft uses Build 2026 to reposition Windows and Surface for the agentic AI era,https://www.digitimes.com/news/a20260603VL201/microsoft-2026-windows-software-security.html
MSFT,Jun-02-26,07:22PM,Dan Ives Says Market Is Mispricing MSFT Stock  Heres Why,https://finance.yahoo.com/m/e74a9743-b3c8-3eb2-9511-33e4c5770e8d/dan-ives-says-%E2%80%98market-is.html
MSFT,Jun-02-26,06:08PM,"S&P 500, Nasdaq, Dow Rise To Record Highs As Strong Tech Gains Outpower US-Iran War Uncertainty  MSFT, UBER, MRVL, HPE, MSTR Stocks In Focus",https://finance.yahoo.com/m/fd4c193d-e5fa-3dd4-9336-c5857a22b372/s%26p-500%2C-nasdaq%2C-dow-rise-to.html
MSFT,Jun-02-26,04:45PM,Trump Takes Hands-Off Approach to AI Cybersecurity in New Order,https://finance.yahoo.com/economy/policy/articles/trump-signs-order-ai-security-155027508.html
MSFT,Jun-02-26,04:40PM,"Identity-Based AI Attacks: SlashID CEO & Co-Founder Vincenzo Iozzo, Live at Nasdaq",https://finance.yahoo.com/m/b1b9fda8-bd54-30f4-ac21-525b0e1a1931/identity-based-ai-attacks%3A.html
MSFT,Jun-02-26,04:30PM,"Microsoft Build: MSFT Partners With NVDA On AI Hardware Push, Launches New Models And  Quantum Chip",https://finance.yahoo.com/m/1d18a99e-d06b-321c-9b8e-be234663b8fb/microsoft-build%3A-msft.html
MSFT,Jun-02-26,04:30PM,Microsoft unveils new AI models to lessen reliance on OpenAI and lower costs for developers,https://www.youtube.com/shorts/oijiVCSGa_A
MSFT,Jun-02-26,04:22PM,Trump signs executive order scaling back AI review requirements,https://finance.yahoo.com/video/trump-signs-executive-order-scaling-202200390.html
MSFT,Jun-02-26,04:20PM,Bad News for Alphabet Stock Is Good News for Copper Investors,https://www.barrons.com/articles/alphabet-stock-copper-ai-capex-8a7f170b?mod=bar_FV
MSFT,Jun-02-26,04:09PM,Alphabet Is Selling $80 Billion of Stock to Feed Its AI Ambitions-and the Rest of Big Tech May Follow,https://www.barrons.com/articles/alphabet-google-stock-sale-ai-funding-meta-041c029b?mod=bar_FV
MSFT,Jun-02-26,04:07PM,FOMO Is Fueling the AI Stock Frenzy. Marvell's Spike Is Just the Latest Sign.,https://www.barrons.com/articles/ai-marvell-nvidia-stock-market-price-d9c05b51?mod=bar_FV
MSFT,Jun-02-26,03:01PM,Mayo Clinic and Microsoft collaborate to develop a frontier AI model for healthcare,/news/359028/mayo-clinic-and-microsoft-collaborate-to-develop-a-frontier-ai-model-for-healthcare
MSFT,Jun-02-26,03:00PM,Microsoft debuts in-house AI models as it looks to ease reliance on OpenAI,https://finance.yahoo.com/news/microsoft-debuts-in-house-ai-models-as-it-looks-to-ease-reliance-on-openai-190000961.html
MSFT,Jun-02-26,02:58PM,"Microsoft unveils AI-designed quantum chip, targets 2029 launch",https://finance.yahoo.com/m/0fcb000d-9489-354a-8ee6-1194ce779be3/microsoft-unveils-ai-designed.html
MSFT,Jun-02-26,02:44PM,"Venture Capitals Role in the AI Boom: EisnerAmper Industry Leader Ryan Keating, Live at Nasdaq",https://finance.yahoo.com/sectors/technology/articles/venture-capital-role-ai-boom-184400165.html
MSFT,Jun-02-26,02:21PM,"Microsoft reveals new quantum chip made with AI, says it will have systems by 2029",https://uk.finance.yahoo.com/news/microsoft-reveals-quantum-chip-made-181651197.html
MSFT,Jun-02-26,02:15PM,Microsoft is turning to AI to combat cyber threats,https://finance.yahoo.com/markets/article/microsoft-is-turning-to-ai-to-combat-cyber-threats-181500134.html
MSFT,Jun-02-26,01:53PM,Google's $80 Billion Equity Plan Suggests Bond Markets Are Feeling the Strain of AI Spending,https://www.barrons.com/articles/google-ai-spending-equity-funding-bond-markets-fea9ae54?mod=bar_FV
MSFT,Jun-02-26,12:49PM,"Dow rises 110 points, S&P 500 and Nasdaq pare early gains in midday trading",https://www.marketwatch.com/livecoverage/stock-market-today-dow-jones-s-p-500-nasdaq-ai-optimism-nvidia-new-pc-superchip/card/dow-rises-110-points-s-p-500-and-nasdaq-pare-early-gains-in-midday-trading-gM3M50sHqWdBDwT4OTOV?mod=mw_FV
MSFT,Jun-02-26,12:39PM,Big Tech Needs to Foot the AI Bill. Google's Equity Sale Might Be Just the Beginning.,https://www.barrons.com/articles/alphabet-google-stock-sale-price-ai-tech-041c029b?mod=bar_FV
MSFT,Jun-02-26,11:48AM,How Much Upside Can AMZN Stock's Growth Deliver?,https://finance.yahoo.com/m/8f5ca31f-f7b8-3430-bfd4-e447f69f8fb7/how-much-upside-can-amzn.html
MSFT,Jun-02-26,11:47AM,Microsoft Build Puts AI Roadmap in Focus,https://finance.yahoo.com/sectors/technology/articles/microsoft-build-puts-ai-roadmap-154705546.html
MSFT,Jun-02-26,11:22AM,Amazon Stock's Great Standoff,https://finance.yahoo.com/m/a41ca0c6-ba3c-389e-bb04-73a45d452d98/amazon-stock%27s-great-standoff.html
MSFT,Jun-02-26,11:14AM,Microsoft to Showcase New AI Tools,https://finance.yahoo.com/sectors/technology/articles/microsoft-showcase-ai-tools-151454929.html
MSFT,Jun-02-26,10:58AM,"AI demand, earnings optimism lift tech giants' market value in May",https://finance.yahoo.com/sectors/technology/articles/ai-demand-earnings-optimism-lift-145850324.html
MSFT,Jun-02-26,10:39AM,How Google is funding its AI push,https://finance.yahoo.com/video/google-funding-ai-push-143912627.html
MSFT,Jun-02-26,10:34AM,"Software stocks slump, showing the bifurcation of the AI trade",https://www.marketwatch.com/livecoverage/stock-market-today-dow-jones-s-p-500-nasdaq-ai-optimism-nvidia-new-pc-superchip/card/software-stocks-slump-showing-the-bifurcation-of-the-ai-trade-LIYfdgdnSaHXBPyiZqBR?mod=mw_FV
MSFT,Jun-02-26,09:57AM,Magnificent Seven ETF is down as Alphabet shares slide,https://www.marketwatch.com/livecoverage/stock-market-today-dow-jones-s-p-500-nasdaq-ai-optimism-nvidia-new-pc-superchip/card/magnificent-seven-etf-is-down-as-alphabet-shares-slide-Unom98wUt2duoO2DDxNp?mod=mw_FV
MSFT,Jun-02-26,09:34AM,"Software stocks whipsaw amid AI fears, as Anthropic IPO looms",https://finance.yahoo.com/sectors/technology/articles/software-stocks-whipsaw-amid-ai-133423600.html
MSFT,Jun-02-26,09:09AM,Marvell stock soars as Nvidia CEO calls chipmaker 'the next trillion-dollar company',https://finance.yahoo.com/markets/stocks/article/marvell-stock-soars-as-nvidia-ceo-calls-chipmaker-the-next-trillion-dollar-company-130932917.html
MSFT,Jun-02-26,08:51AM,How To Earn 12% While Waiting For Arista Stock To Fall,https://finance.yahoo.com/m/44ade282-0b34-3153-9f7c-625efab042d3/how-to-earn-12%25-while-waiting.html
MSFT,Jun-02-26,08:30AM,Is Zoom Stock A Buy After The Anthropic IPO Hype?,https://finance.yahoo.com/m/b28bf7c6-99aa-33a8-a113-90f0dbe28109/is-zoom-stock-a-buy-after-the.html
MSFT,Jun-02-26,08:12AM,Morgan Stanley Sees Microsoft Emerging as One of AI's Biggest Winners,https://finance.yahoo.com/sectors/technology/articles/morgan-stanley-sees-microsoft-emerging-121210666.html
MSFT,Jun-02-26,07:54AM,SpaceX At 100x Revenue: A Warning From 2000,https://finance.yahoo.com/m/f1b8ffd6-c91d-367b-ab69-4bed4d6c903b/spacex-at-100x-revenue%3A-a.html
MSFT,Jun-02-26,06:02AM,"Microsoft expected to showcase new PC, cloud AI tools at developer conference",https://finance.yahoo.com/sectors/technology/articles/microsoft-expected-showcase-pc-cloud-100254999.html
MSFT,Jun-02-26,06:00AM,AI is carrying the S&P 500 rally: Chart of the Day,https://finance.yahoo.com/markets/article/ai-is-carrying-the-sp-500-rally-chart-of-the-day-100000546.html
MSFT,Jun-02-26,05:30AM,Why 'Nvidia Inside' Can Work in the PC Market,https://www.wsj.com/tech/why-nvidia-inside-can-work-in-the-pc-market-c5ab3111?mod=wsj_FV
MSFT,Jun-01-26,11:25PM,Agentic AI triggers widespread computing crunch across global supply chain,https://www.digitimes.com/news/a20260602PD222/ai-agent-computing-power-demand-supply-chain-2026.html
MSFT,Jun-01-26,09:21PM,Nvidia CEO says has capacity to supply robust CPU and GPU growth,https://finance.yahoo.com/sectors/technology/articles/nvidia-ceo-says-capacity-supply-012113571.html
MSFT,Jun-01-26,05:35PM,"Nvidia chases $200B CPU market with AI agent PCs from Microsoft, Dell, and HP",https://finance.yahoo.com/sectors/technology/articles/nvidia-chases-200b-cpu-market-213500224.html
MSFT,Jun-01-26,04:51PM,CoreWeave-Tied Data Center Seeks $850 Million Junk Bond Sale,https://finance.yahoo.com/markets/stocks/articles/coreweave-tied-data-center-seeks-182851007.html
MSFT,Jun-01-26,04:26PM,From the stage to the future: Where are Startup Battlefields alumni now?,https://finance.yahoo.com/sectors/technology/articles/stage-future-where-startup-battlefield-184226299.html
MSFT,Jun-01-26,04:17PM,Nvidia Is Taking On Intel and AMD With AI Chip for Computers,https://finance.yahoo.com/news/nvidia-enters-windows-laptop-market-taking-on-intel-and-amd-042523139.html
MSFT,Jun-01-26,02:18PM,Nvidia partners with Microsoft on new RTX Spark laptops,https://finance.yahoo.com/video/nvidia-partners-microsoft-rtx-spark-181807437.html
MSFT,Jun-01-26,01:37PM,Arm Holdings Surges 14% as Nvidia Bets Its Next Chips on Arm Silicon,https://finance.yahoo.com/markets/stocks/articles/arm-holdings-surges-14-nvidia-173757547.html
GOOGL,Today,09:39AM,Would You Buy IBM Stock At A 35% Discount?,https://finance.yahoo.com/m/a6d2f4ab-08e3-3d2c-8f7d-b9922b6a1e89/would-you-buy-ibm-stock-at-a.html
GOOGL,Today,08:02AM,These major companies may owe you money. How to apply in Arizona,https://finance.yahoo.com/m/c3a4c4d9-2fe4-3b2a-899c-c181640c2de2/these-major-companies-may-owe.html
GOOGL,Today,07:34AM,Anthropic Calls for AI Pause Button to Let Humans Take Stock,https://finance.yahoo.com/sectors/technology/articles/anthropic-calls-ai-pause-button-093536556.html
GOOGL,Today,07:00AM,Chilling in Money-Market Funds is the Hot Retail Strategy Now,https://finance.yahoo.com/markets/articles/chilling-money-market-funds-hot-110032424.html
GOOGL,Today,05:04AM,GOOGL Stock Drops In Premarket: Report Says Search Giant Trims Cloud Team Amid AI Spending Push,https://finance.yahoo.com/m/01d3dc93-8f51-3118-8788-ad044c9f1dd5/googl-stock-drops-in.html
GOOGL,Jun-04-26,05:05PM,Could SpaceX Be Worth More Than Microsoft On Its IPO Day? Some Traders Are Betting On It,https://finance.yahoo.com/m/aac3f909-149e-3fbb-b03a-2880c30268c0/could-spacex-be-worth-more.html
GOOGL,Jun-04-26,03:22PM,Huge News For Apple and Nvidia Stock Investors,https://finance.yahoo.com/sectors/technology/articles/huge-news-apple-nvidia-stock-192254243.html
GOOGL,Jun-04-26,03:08PM,AI Power Boom Revives Natural Gas as Infrastructure Bet,https://finance.yahoo.com/sectors/energy/articles/ai-power-boom-revives-natural-190819348.html
GOOGL,Jun-04-26,03:02PM,"GOOG Stock Climbs Nearly 4%  Google Expands Texas Footprint With New Data Center, Energy Hub",https://finance.yahoo.com/m/1bf0ab14-854c-385f-ab9f-d7c0094059ad/goog-stock-climbs-nearly-4%25-%E2%80%94.html
GOOGL,Jun-04-26,02:38PM,Pinterest and IBM Just Struck Massive AI Deals. Amazon and Google Are the Big Winners.,https://www.barrons.com/articles/amazon-google-ai-deals-ibm-pinterest-fe8e3150?mod=bar_FV
GOOGL,Jun-04-26,02:25PM,Apple Stock And The Intelligence Test,https://finance.yahoo.com/m/1f117613-0810-30dc-9da5-b1e480ae8f49/apple-stock-and-the.html
GOOGL,Jun-04-26,01:36PM,Nvidia's $800 Billion AI Test Revives Cisco-Era Warning,https://finance.yahoo.com/sectors/technology/articles/nvidias-800-billion-ai-test-173627544.html
GOOGL,Jun-04-26,01:35PM,Cathie Wood Makes a Major Move Into Alphabet,https://finance.yahoo.com/markets/stocks/articles/cathie-wood-makes-major-move-173547378.html
GOOGL,Jun-04-26,01:34PM,Apple's Siri Plans Could Depend on Outside AI Power,https://finance.yahoo.com/sectors/technology/articles/apples-siri-plans-could-depend-173418842.html
GOOGL,Jun-04-26,01:14PM,Nvidia's biggest challenge may no longer be competition,https://finance.yahoo.com/markets/stocks/articles/nvidias-biggest-challenge-may-no-171400253.html
GOOGL,Jun-04-26,01:13PM,Palantir Unveils Google Cloud Partnership At AIPCon,https://finance.yahoo.com/markets/stocks/articles/palantir-unveils-google-cloud-partnership-171316169.html
GOOGL,Jun-04-26,12:42PM,Palantir Stock Jumps After Landmark Google Cloud AI Partnership,https://finance.yahoo.com/markets/stocks/articles/palantir-stock-jumps-landmark-google-164228705.html
GOOGL,Jun-04-26,12:36PM,"Cathie Wood Buys 267,000 Shares of Surging Tech Stock",https://finance.yahoo.com/sectors/technology/articles/cathie-wood-buys-267-000-163602876.html
GOOGL,Jun-04-26,12:32PM,Bitcoin Miners Emerge as 'Power Landlords' of AI BoomAnd Revenue Will Surge: Bernstein,https://finance.yahoo.com/m/7dde6c02-c22f-3d70-8fa6-58580b82ab25/bitcoin-miners-emerge-as.html
GOOGL,Jun-04-26,11:48AM,Waymos spent robotaxi batteries will be used as grid storage,https://finance.yahoo.com/sectors/energy/articles/waymo-spent-robotaxi-batteries-used-154841732.html
GOOGL,Jun-04-26,11:45AM,Warren Buffett praises Greg Abel's $16.8 billion spending spree  including a $10 billion bet on Google,https://finance.yahoo.com/markets/stocks/articles/warren-buffett-praises-greg-abels-154500134.html
GOOGL,Jun-04-26,11:28AM,Tesla extends Austin robotaxi coverage amid FSD push,https://finance.yahoo.com/m/86cab932-d77c-3a34-b715-842f154b6342/tesla-extends-austin-robotaxi.html
GOOGL,Jun-04-26,11:13AM,How Apple's App Store facilitated $1.4 Trillion in 2025,https://finance.yahoo.com/video/how-apples-app-store-facilitated-14-trillion-in-2025-151354991.html
GOOGL,Jun-04-26,11:09AM,Broadcom Is Drowning in AI Orders. Why Aren't Investors Impressed?,https://finance.yahoo.com/m/6d0f3b6a-2f30-3fcd-88d5-4df96ab67d6f/broadcom-is-drowning-in-ai.html
GOOGL,Jun-04-26,11:03AM,"Amazon, Microsoft and Google are quietly morphing their businesses - and Wall Street is missing the big picture",https://www.marketwatch.com/story/amazon-microsoft-and-google-are-quietly-morphing-their-businesses-and-wall-street-is-missing-the-big-picture-c229ab27?mod=mw_FV
GOOGL,Jun-04-26,10:56AM,Amazon and Google Announce AI Deals. The Stocks Are Rising Above the Tech Turmoil.,https://www.barrons.com/articles/amazon-stock-price-google-ai-fe8e3150?mod=bar_FV
GOOGL,Jun-04-26,09:58AM,Alphabet and Nvidia reveal a surprising truth about the 'Magnificent 7' stocks,https://finance.yahoo.com/sectors/technology/article/alphabet-and-nvidia-reveal-a-surprising-truth-about-the-magnificent-7-stocks-135842197.html
GOOGL,Jun-04-26,09:30AM,Broadcom downgraded as Google moves to reduce reliance on chip supplier,https://finance.yahoo.com/sectors/technology/articles/broadcom-downgraded-google-moves-reduce-133005468.html
GOOGL,Jun-04-26,09:18AM,A.I. Data Centres Drive Surge In Texas Power Demand,https://finance.yahoo.com/m/f41f6c26-ca5a-37fd-9703-d88224381174/a.i.-data-centres-drive-surge.html
GOOGL,Jun-04-26,09:08AM,Tesla Expands Robotaxi Service in Austin,https://finance.yahoo.com/markets/stocks/articles/tesla-expands-robotaxi-austin-130859703.html
GOOGL,Jun-04-26,08:50AM,Alphabet Expands AI Funding Plan to $84.75 Billion,https://finance.yahoo.com/sectors/technology/articles/alphabet-expands-ai-funding-plan-125029245.html
GOOGL,Jun-04-26,08:42AM,Broadcom Beats Q2 But Fails to Impress Wall Street,https://finance.yahoo.com/markets/stocks/articles/broadcom-beats-q2-fails-impress-124237983.html
GOOGL,Jun-04-26,08:00AM,Is OpenAI coming for Tesla's robotics business?,https://finance.yahoo.com/video/openai-coming-teslas-robotics-business-120000710.html
GOOGL,Jun-04-26,06:49AM,UKs CMA imposes new rules on Google search to protect publishers,https://finance.yahoo.com/m/75f38c84-7b55-3cba-945f-bae4978e9290/uk%E2%80%99s-cma-imposes-new-rules-on.html
GOOGL,Jun-04-26,06:00AM,Former School of Rock CEO's guide to overcoming midlife burnout,https://finance.yahoo.com/video/former-school-rock-ceos-guide-100000889.html
GOOGL,Jun-04-26,02:27AM,"GOOGL Stock Rises Overnight: Cathie Wood's ARK Buys $96M While Trimming AMD, BIDU Stakes",https://finance.yahoo.com/m/b2200802-1cc6-30f8-abbd-513e72b575ff/googl-stock-rises-overnight%3A.html
GOOGL,Jun-04-26,12:27AM,Nvidia's RTX Spark reveals Jensen Huang's bigger AI agent fight with Apple and Google,https://www.digitimes.com/news/a20260604PD210/nvidia-rtx-jensen-huang-ai-agent.html
GOOGL,Jun-03-26,08:06PM,Meta lashes Australia's bid to make tech giants pay for news,https://finance.yahoo.com/economy/policy/articles/meta-lashes-australias-bid-tech-000610630.html
GOOGL,Jun-03-26,07:43PM,"Dow Logs Worst Day Since March, S&P 500 And Nasdaq Snap Win Streak After US-Iran Exchange Fire  SNDK, TSLA, GOOGL, META, IREN In Focus",https://finance.yahoo.com/m/de97356f-91a0-3689-9068-da9402fd58b5/dow-logs-worst-day-since.html
GOOGL,Jun-03-26,07:15PM,Meta lashes Australia bid to make tech giants pay for news,https://finance.yahoo.com/economy/policy/articles/meta-lashes-australia-bid-tech-231500013.html
GOOGL,Jun-03-26,06:59PM,US FCC plans tighter rules that will help US firms in undersea internet cable market,https://finance.yahoo.com/economy/policy/articles/us-fcc-plans-tighter-rules-225959803.html
GOOGL,Jun-03-26,06:56PM,"Lovable signs multiyear deal with Google Cloud to up usage 5x, source says",https://finance.yahoo.com/sectors/technology/articles/lovable-signs-multi-deal-google-225651089.html
GOOGL,Jun-03-26,04:59PM,"IRENs 800MW in Australia, Zcash bug, and Google upscales to $84B: Podcast",https://finance.yahoo.com/m/9b79b51d-66b3-38fe-a808-f8fc92087aaf/iren%E2%80%99s-800mw-in-australia%2C.html
GOOGL,Jun-03-26,04:28PM,"Jeff Park says crypto helped bring preferred equity into the mainstream, points to Alphabets $84.75 billion raise: Video-Analysis",https://finance.yahoo.com/m/79e6d34d-d301-319f-8f6a-20265204a7c6/jeff-park-says-crypto-helped.html
GOOGL,Jun-03-26,04:18PM,Broadcom's second-quarter revenue misses estimates as competition bites,https://finance.yahoo.com/markets/stocks/articles/broadcom-forecasts-quarterly-revenue-above-201802095.html
GOOGL,Jun-03-26,04:14PM,Why Alphabet is upsizing its $80 billion equity offering: Video-Analysis,https://finance.yahoo.com/m/7865bfcf-8fed-3fc9-ab08-9f89bf321f22/why-alphabet-is-upsizing-its.html
GOOGL,Jun-03-26,04:12PM,Google Faces UK Order To Change AI Search Summaries,https://finance.yahoo.com/sectors/technology/articles/google-faces-uk-order-change-201206479.html
GOOGL,Jun-03-26,03:38PM,Alphabets record-breaking $85B raise for Googles AI business is a helluva good signal,https://finance.yahoo.com/markets/stocks/articles/alphabet-record-breaking-85b-raise-193832938.html
GOOGL,Jun-03-26,03:33PM,Google Faces New UK Rules Over AI Search Content,https://finance.yahoo.com/sectors/technology/articles/google-faces-uk-rules-over-193356105.html
GOOGL,Jun-03-26,03:24PM,"Exclusive-Uber's commitment to self-driving startup Nuro is close to $500 million, sources say",https://finance.yahoo.com/sectors/technology/articles/exclusive-ubers-commitment-self-driving-192415183.html
GOOGL,Jun-03-26,03:17PM,"Tesla launches robotaxi service in Austin, accelerating autonomous vehicle push AI",https://finance.yahoo.com/sectors/technology/articles/tesla-launches-robotaxi-austin-accelerating-191746002.html
GOOGL,Jun-03-26,03:06PM,Google Gets 9 Months To Reshape UK AI Search,https://finance.yahoo.com/sectors/technology/articles/google-gets-9-months-reshape-190629098.html
GOOGL,Jun-03-26,02:57PM,Alphabet Shares Fall After Unveiling Massive $80 Billion AI Funding Plan,https://finance.yahoo.com/markets/stocks/articles/alphabet-shares-fall-unveiling-massive-185709614.html
GOOGL,Jun-03-26,02:52PM,Is PayPal the Ultimate Asymmetric Fintech Bet at 8x Earnings?,https://finance.yahoo.com/m/458a0353-0fa2-3efc-a1d4-b195112d6895/is-paypal-the-ultimate.html
GOOGL,Jun-03-26,01:50PM,Google says Nest cameras now knows your dog by name,https://qz.com/google-nest-cameras-pet-memory-gemini-060326
GOOGL,Jun-03-26,01:36PM,Google is releasing Fitbit Air blueprints so anyone can design their own bands,https://qz.com/google-fitbit-air-blueprints-cad-3d-print-bands-060326
GOOGL,Jun-03-26,01:35PM,Meta dives into enterprise AI race with new business agent,https://finance.yahoo.com/video/meta-dives-enterprise-ai-race-173552989.html
GOOGL,Jun-03-26,01:26PM,"SpaceX Priced Its IPO at $135, So Wall Street Cynics Can Go Kick Rocks",https://finance.yahoo.com/m/3427f6e6-74ae-3d0d-bdf2-2d9ed0e9ef90/spacex-priced-its-ipo-at.html
GOOGL,Jun-03-26,12:56PM,Tesla rolls out unsupervised robotaxis in Austin,https://finance.yahoo.com/sectors/technology/articles/tesla-rolls-unsupervised-robotaxis-austin-165623402.html
GOOGL,Jun-03-26,12:56PM,Broadcom stock hovers at all-time highs ahead of earnings,https://finance.yahoo.com/markets/article/broadcom-stock-hovers-at-all-time-highs-ahead-of-earnings-165602217.html
GOOGL,Jun-03-26,12:49PM,Alphabet upsizes equity raise to $84.75B to support AI expansion,https://finance.yahoo.com/m/923f30bd-bccc-3759-af0d-6eb42b4c9781/alphabet-upsizes-equity-raise.html
GOOGL,Jun-03-26,12:33PM,5 reasons bitcoin prices are bleeding  besides Michael Saylor,https://finance.yahoo.com/video/5-reasons-bitcoin-prices-bleeding-163326174.html
GOOGL,Jun-03-26,12:29PM,Bitcoin didn't crash because Saylor sold 32 coins,https://finance.yahoo.com/video/bitcoin-didnt-crash-because-saylor-sold-32-coins-162909670.html
GOOGL,Jun-03-26,12:24PM,Google Bets Big on AI as Search Faces Its Biggest Shift in 25 Years,https://finance.yahoo.com/sectors/technology/articles/google-bets-big-ai-search-162431102.html
GOOGL,Jun-03-26,12:03PM,Google Owner Alphabet Prices Upsized $84.75B Capital Raise  A Look At Some Of The Key Numbers,https://finance.yahoo.com/m/be07b838-a4c2-3002-bbc4-203324c24b90/google-owner-alphabet-prices.html
GOOGL,Jun-03-26,12:02PM,"Apple's WWDC Event Is Just Days Away. Don't Expect Fireworks for the Stock, UBS Says.",https://www.barrons.com/articles/apple-stock-wwdc-0cdee995?mod=bar_FV
GOOGL,Jun-03-26,11:58AM,Trump admin. endorses D-Wave's 2nd quantum approach: CEO explains,https://finance.yahoo.com/video/trump-admin-endorses-d-waves-155805213.html
GOOGL,Jun-03-26,11:49AM,Amazon Stock's High-Altitude Problem,https://finance.yahoo.com/m/554a9b89-3d90-3d36-b27c-eac602c86f48/amazon-stock%27s-high-altitude.html
GOOGL,Jun-03-26,11:36AM,Alphabet to raise $84.75 billion in upsized equity offering to fund AI ambitions,https://finance.yahoo.com/sectors/technology/articles/alphabet-raise-84-75-billion-153603843.html
GOOGL,Jun-03-26,11:35AM,Google Breaks From the Pack. What Alphabet's Charts Say Next.,https://www.barrons.com/articles/google-stock-alphabet-charts-divergence-6ddb0a47?mod=bar_FV
GOOGL,Jun-03-26,11:03AM,Can META Stock Compound Its Way Higher?,https://finance.yahoo.com/m/083f9c6a-2f14-3e96-8af2-b66861c1146f/can-meta-stock-compound-its.html
GOOGL,Jun-03-26,10:39AM,EU tech sovereignty package targets U.S. cloud giants,https://finance.yahoo.com/m/25d3b44d-661b-3c94-8107-6c7cb999079f/eu-tech-sovereignty-package.html
GOOGL,Jun-03-26,10:39AM,The E.U. is moving to push U.S. cloud giants out of its most sensitive government contracts,https://qz.com/eu-tech-sovereignty-cloud-chips-ai-act-060326
GOOGL,Jun-03-26,10:36AM,Alphabets Gemini app surges to 900M users amid $84.75 billion raise,https://finance.yahoo.com/sectors/technology/articles/alphabet-gemini-app-surges-900m-143645067.html
GOOGL,Jun-03-26,10:34AM,Alphabet Boosts Equity Financing to $84.8 Billion,https://www.barrons.com/articles/alphabet-stock-sale-equity-financing-ai-cadcebaf?mod=bar_FV
GOOGL,Jun-03-26,10:01AM,Alphabet's $80 billion stock sale shows how expensive AI is getting: Chart of the Day,https://finance.yahoo.com/markets/article/alphabets-80-billion-stock-sale-shows-how-expensive-ai-is-getting-chart-of-the-day-140153236.html
GOOGL,Jun-03-26,09:42AM,Meta launches enterprise-focused AI 'business agent' to automate daily operations,https://finance.yahoo.com/news/meta-launches-enterprise-focused-ai-134243447.html
GOOGL,Jun-03-26,09:42AM,SpaceX Said to Target $75 Billion in IPO at $135 Per Share,https://finance.yahoo.com/markets/stocks/articles/spacex-seeks-135-share-75-015553054.html
GOOGL,Jun-03-26,09:40AM,Meta enters enterprise AI race with new business agent,https://finance.yahoo.com/sectors/technology/articles/meta-launches-enterprise-focused-ai-134058746.html
GOOGL,Jun-03-26,09:30AM,Exclusive: Google Equity Raise Exceeds Expectations,https://www.wsj.com/livecoverage/stock-market-today-dow-sp-500-nasdaq-06-03-2026/card/exclusive-google-equity-raise-exceeds-expectations-hkhPF0iCfyux6qXhHfQ9?mod=wsj_FV
GOOGL,Jun-03-26,09:14AM,What Apple Stock Was Shouting Before the Surge,https://finance.yahoo.com/m/b6ff3cc9-a5cd-354d-8515-5ad2be06e885/what-apple-stock-was-shouting.html
GOOGL,Jun-03-26,08:45AM,EU proposes laws to reduce foreign Big Tech reliance,https://finance.yahoo.com/m/76432724-b591-3484-9d1a-a5d7b4416bae/eu-proposes-laws-to-reduce.html
GOOGL,Jun-03-26,07:53AM,"Meta, Microsoft, Amazon, and Alphabet are about to spend a shocking amount of money to dominate the AI era",https://finance.yahoo.com/sectors/technology/article/meta-microsoft-amazon-and-alphabet-are-about-to-spend-a-shocking-amount-of-money-to-dominate-the-ai-era-115359575.html
GOOGL,Jun-03-26,07:31AM,Platform Shift Rewrites Software Models,https://finance.yahoo.com/video/platform-shift-rewrites-software-models-113127420.html
GOOGL,Jun-03-26,07:00AM,Here comes the stock deluge,https://finance.yahoo.com/m/bcc3e385-cabf-3bc8-a479-36b9d653515b/here-comes-the-stock-deluge.html
GOOGL,Jun-03-26,06:17AM,Microsoft Unveils New Quantum Chip. What It Means for the Stock.,https://www.barrons.com/articles/microsoft-stock-quantum-chip-google-ac227933?mod=bar_FV
GOOGL,Jun-03-26,05:00AM,AI data centers in space are Big Tech's next big bet,https://finance.yahoo.com/m/6b90ee01-5399-39d6-8e9d-6fa1e7d24862/ai-data-centers-in-space-are.html
